239070,-29,102,1,89112,'spunky marshall',10510,'spunkywelly',392,'NO',73);
239081,-18,102,3,77759,'Eodred Village',13626,'Eodred',790,'=KOAMS=Q',331);
239090,-9,102,1,77478,'Transport Village',13353,'jake',0,'',137);
239091,-8,102,1,78826,'i will kill ya',14656,'ricketts',0,'',85);
239097,-2,102,1,80683,'Caesterfeld',16429,'mev',624,'Nwb',332);
239101,2,102,1,77551,'davidburns Village',13424,'davidburns',850,'PepperTA',88);
239107,8,102,2,82812,'Strummer Vile',18236,'Sir_Jimmeh',0,'',113);
239110,11,102,2,88529,'The Queen Village 2',13395,'thequeen',790,'=KOAMS=Q',83);
239113,14,102,3,82509,'Conr Village',17985,'Conr',0,'',86);
239114,15,102,2,83449,'Bogmoor Village',18710,'Bogmoor',0,'',82);
239116,17,102,1,80408,'jpsinner Village',16171,'jpsinner',0,'',85);
239121,22,102,1,78391,'Scum City',14237,'vyper 101',215,'K.O.O.',249);
239122,23,102,2,81273,'rmhorse Village',16927,'rmhorse',215,'K.O.O.',21);
239126,27,102,1,82389,'XxXabzXxX Village',17886,'XxXabzXxX',835,'S.O.S',171);
239127,28,102,1,84026,'NightHawk Village',19148,'NightHawk',822,'HWKS',155);
239128,29,102,1,83136,'sportsbiker Village',18482,'sportsbiker',0,'',58);
239142,43,102,1,84412,'Eh? what now?',19449,'ello3885',133,'Temp!ars',87);
239144,45,102,1,84499,'Mag Village',19521,'Mag',859,'Mag',147);
239145,46,102,1,85124,'finchall Village',20019,'finchall',859,'Mag',71);
239146,47,102,1,84621,'iron balls Village',19620,'iron balls',798,'Merchant',94);
239148,49,102,2,85099,'PERVFC Constantinop',19995,'mighty vale',187,'Vampires',64);
239156,57,102,3,88367,'cvvvt Village',22553,'cvvvt',0,'',17);
239158,59,102,2,87908,'plantpop Village',22197,'plantpop',0,'',51);
239159,60,102,1,88443,'gaius maximus Villag',22610,'gaius maximus',0,'',3);
239160,61,102,2,86746,'phily Village',21294,'phily',0,'',11);
239161,62,102,1,88242,'Brit_Biker Village',22461,'Brit_Biker',0,'',76);
239162,63,102,3,88215,'Alamothih Village',22440,'Alamothih',0,'',57);
239164,65,102,3,87217,'smergyl Village',21680,'smergyl',0,'',36);
239169,70,102,1,89083,'bonechill0 Village',23140,'bonechill0',0,'',7);
239170,71,102,1,89264,'cheekygirl68 Village',23276,'cheekygirl68',0,'',2);
239826,-74,101,1,87393,'pwiincess Village',21807,'pwiincess',0,'',7);
239827,-73,101,1,88710,'princess_sara Villag',22824,'princess_sara',0,'',3);
239829,-71,101,1,87369,'Emirates Stadium',21791,'amatha',832,'T.H.C2',55);
239830,-70,101,1,87557,'mckenzie779 Village',21915,'mckenzie779',834,'Fear',30);
239831,-69,101,3,88916,'Heerenveen',22996,'SlaineMacRoth',0,'',6);
239833,-67,101,1,88884,'golferinpink Village',22968,'golferinpink',0,'',3);
239835,-65,101,1,88133,'J.B Village',22373,'J.B',0,'',26);
239838,-62,101,1,86081,'Slicer Village',20716,'Slicer',535,'Pepper',71);
239840,-60,101,1,85737,'jordan s Village',20476,'jordan s',0,'',35);
239841,-59,101,3,85557,'Sags Village',20345,'Sags',855,'The Pub',96);
239842,-58,101,3,87122,'Kunzeba',21601,'Tungakas',0,'',79);
239859,-41,101,1,79306,'Batus Village',15120,'Batus',535,'Pepper',348);
239862,-38,101,2,80557,'Plapstopia Prime',16316,'Bomb_happy',535,'Pepper',187);
239863,-37,101,1,82117,'Peace',17650,'shomey',535,'Pepper',254);
239883,-17,101,2,80689,'M&RC EVANS Village',16434,'M&RC EVANS',0,'',42);
239887,-13,101,1,80643,'Sepas Mob',16394,'Sepa',527,'NMS - HH',323);
239890,-10,101,1,77476,'Sappho Village',13351,'Sappho',527,'NMS - HH',383);
239894,-6,101,1,82368,'sir jordi07 Village',17865,'sir jordi07',624,'Nwb',237);
239911,11,101,2,77522,'The Queen Village',13395,'thequeen',790,'=KOAMS=Q',328);
239912,12,101,2,78409,'hayling1',14255,'slof1',0,'',59);
239914,14,101,3,82258,'mcchicken Village',17773,'mcchicken',322,'EES',164);
239919,19,101,3,83459,'Lothian Castle',18717,'stephyfishy',0,'',50);
239920,20,101,1,78420,'caos Village',14266,'caos',606,'KTemplar',433);
239930,30,101,2,80148,'matty180 Village',15926,'matty180',133,'Temp!ars',203);
239934,34,101,3,79362,'Asda',15174,'simon96',133,'Temp!ars',267);
239938,38,101,2,83103,'Grottweg Village',18458,'PAULA',539,'FFH-B {N',363);
239941,41,101,1,82403,'seandasheep14 Villag',17895,'seandasheep14',133,'Temp!ars',170);
239942,42,101,1,83925,'Uthred Village',19074,'Uthred',22,'The Ori',122);
239951,51,101,1,84363,'eoeumc Village',19405,'eoeumc',322,'EES',181);
239958,58,101,1,88239,'manic molzy Village',22459,'manic molzy',0,'',13);
239968,68,101,1,89852,'smelly Village',23729,'smelly',0,'',2);
239969,69,101,1,89443,'syd Village',23407,'syd',0,'',2);
240618,-83,100,3,89729,'mathewgoring Village',23633,'mathewgoring',0,'',14);
240628,-73,100,3,87762,'THE DEVIL',22076,'dev1st',0,'',36);
240630,-71,100,1,89006,'jemjamjemy Village',23074,'jemjamjemy',0,'',23);
240644,-57,100,1,84674,'Torchwood',19669,'Lydia Nero',722,'Bad Wolf',84);
240660,-41,100,1,82220,'Dead Lock Ghost Town',17736,'giester',535,'Pepper',224);
240672,-29,100,1,78643,'Terra',14479,'adamblaze',535,'Pepper',126);
240679,-22,100,3,78442,'Parm Village',14287,'Steel',0,'',55);
240683,-18,100,3,82764,'dudeababy Village',18195,'dudeababy',0,'',78);
240684,-17,100,3,80370,'markp35 Village',16134,'markp35',435,'PRIDE',394);
240685,-16,100,1,78430,'hidden leaf village',14276,'Taz22',173,'TB-E',434);
240686,-15,100,1,81743,'Doona Village',17326,'Doona',624,'Nwb',188);
240687,-14,100,1,81623,'Roman Empire Village',17230,'Roman Empire',527,'NMS - HH',317);
240706,5,100,2,87595,'Wood Depot',13251,'the elite',73,'NMS - HQ',73);
240708,7,100,1,81563,'P2P Village',17175,'P2P',624,'Nwb',213);
240710,9,100,1,79637,'Scumtown',15437,'radwanderer',790,'=KOAMS=Q',200);
240726,25,100,3,78351,'In your mum',14197,'hell99',541,'HellVll',36);
240734,33,100,1,77483,'lightdevils Village',13358,'lightdevils',6,'death',87);
240740,39,100,1,82263,'El-Jazzio Village',17777,'El-Jazzio',572,'LAMB!',131);
240749,48,100,3,86869,'rue Village',21407,'rue',0,'',86);
240758,57,100,1,89086,'Weetabix farm',18760,'Rabs',363,'FFH-D.S',47);
240761,60,100,1,88382,'cotton on Village',22567,'cotton on',0,'',33);
240763,62,100,1,88417,'banana sunday Villag',22593,'banana sunday',0,'',32);
240767,66,100,3,86627,'taylorn Village',21182,'taylorn',0,'',14);
240775,74,100,3,89870,'big billy Village',23740,'big billy',0,'',3);
241426,-76,99,1,87725,'Mishra Village',22043,'Mishra',0,'',61);
241431,-71,99,1,88965,'flameman Village',23037,'flameman',0,'',4);
241434,-68,99,1,87623,'reven890 Village',21962,'reven890',0,'',17);
241435,-67,99,1,85013,'Debut',19936,'wiggynorth',0,'',157);
241439,-63,99,1,86612,'AAA-unit Village',21167,'AAA-unit',0,'',9);
241440,-62,99,1,88438,'8ball Village',22605,'8ball',0,'',30);
241456,-46,99,1,83276,'381SPT Village',18583,'381SPT',304,'ZOSO',137);
241470,-32,99,1,78632,'Carlisle',14468,'FX Smithy',535,'Pepper',118);
241481,-21,99,1,88921,'Graffy',15979,'zed1',617,'LMAO',47);
241482,-20,99,1,80203,'Graff',15979,'zed1',617,'LMAO',320);
241489,-13,99,1,76573,'The Ram Top Village',12467,'The Ram Top',895,'NMS-DA2',459);
241496,-6,99,3,79096,'RedDwarf Village',14917,'RedDwarf',524,'LiG',478);
241505,3,99,1,77267,'DaheedQC Village',13147,'DaheedQC',0,'',120);
241533,31,99,1,79170,'zac100797 Village',14990,'zac100797',0,'',100);
241553,51,99,1,84391,'noz Village',19430,'noz',539,'FFH-B {N',199);
241567,65,99,1,85649,'Rivendell',20418,'lilarwen',700,'TFK',57);
241569,67,99,1,88504,'Maximus Village',22661,'Maximus',0,'',33);
241574,72,99,2,85815,'New Village',1794,'Pid4',79,'Templars',60);
241575,73,99,1,88797,'x i own u x Village',22903,'x i own u x',0,'',6);
241578,76,99,3,87507,'Assasine Village',21877,'Assasine',896,'=DADB=',65);
242205,-98,98,1,83962,'Yildirim',1401,'Janissary',185,'§Eaters',221);
242227,-76,98,1,89181,'henry049 Village',23208,'henry049',0,'',34);
242233,-70,98,1,88470,'darkxryu1230 Village',22632,'darkxryu1230',0,'',35);
242235,-68,98,1,86526,'pugit Village',21097,'pugit',0,'',31);
242236,-67,98,3,86171,'fraz Village',20794,'fraz 1993',756,'FRASS',53);
242241,-62,98,1,86852,'swarton Village',21394,'swarton',0,'',15);
242244,-59,98,1,85521,'Adamski Village',20315,'Adamski',0,'',269);
242250,-53,98,2,83311,'Camshron - Jet',18614,'Jet',535,'Pepper',115);
242254,-49,98,1,82450,'Odessa',17936,'valuev',535,'Pepper',283);
242255,-48,98,1,79758,'mmmuffins Village',15556,'mmmuffins',535,'Pepper',339);
242259,-44,98,3,79346,'Dragon Village',15159,'booby',497,'IS',337);
242262,-41,98,3,82101,'siht Village',17635,'siht',0,'',56);
242267,-36,98,1,89379,'somewhere',16274,'pugwash064',535,'Pepper',24);
242270,-33,98,3,81732,'DJ88 Village',17315,'DJ88',0,'',50);
242275,-28,98,2,80671,'ryan the teuton Vill',16418,'ryan the teuton',0,'',108);
242278,-25,98,1,78941,'gwrb1 Village',14768,'gwrb1',0,'',24);
242282,-21,98,2,77146,'moore Village',13029,'moore',336,'CAB~GGA',156);
242284,-19,98,2,78810,'OxFo',14642,'OxFo',255,'NMS - A',455);
242291,-12,98,1,85298,'Ankh Village',12467,'The Ram Top',895,'NMS-DA2',175);
242302,-1,98,1,81183,'Dancity',16850,'Emperor Daniel',0,'',54);
242313,10,98,1,77355,'Villageplace',13234,'pingpongman92',545,'101 A',185);
242322,19,98,2,81216,'dalerea Village',16875,'dalerea',0,'',32);
242325,22,98,3,82639,'newport Village',18092,'clipper',603,'**HoW**',77);
242337,34,98,1,78708,'Bobby Village',14544,'Bobby',133,'Temp!ars',173);
242357,54,98,3,84110,'crisiscody Village',19213,'crisiscody',0,'',69);
242359,56,98,3,83827,'asstricks Village',18992,'asstricks',0,'',106);
242361,58,98,3,84559,'distruction Village',19567,'distruction',0,'',52);
242369,66,98,1,88379,'Terraneera Rosado',22564,'jammie',0,'',48);
242375,72,98,1,88645,'mikeman11 Village',22767,'mikeman11',0,'',28);
242407,104,98,1,79749,'New Village',3360,'Max',881,'~CF~',666);
242409,106,98,1,88530,'CARA',1230,'spudwin',34,'GGA',79);
243001,-103,97,3,89701,'New Village',12653,'Darth',448,'USA',39);
243017,-87,97,3,89727,'dwarfron Village',23631,'dwarfron',0,'',15);
243018,-86,97,1,89966,'heva08 Village',23823,'heva08',0,'',2);
243019,-85,97,1,85536,'New Village',11296,'mrb',448,'USA',124);
243025,-79,97,1,87785,'coolline Village',22099,'coolline',897,'cupcakes',28);
243028,-76,97,1,89841,'hot Jazmino Village',23720,'hot Jazmino',900,'N~W~K',5);
243030,-74,97,2,87499,'1. H*A*',21870,'TheHeadhunter',896,'=DADB=',141);
243031,-73,97,1,88693,'Village',22809,'danm',0,'',22);
243032,-72,97,3,89257,'keefff Village',23270,'keefff',0,'',43);
243034,-70,97,2,86096,'Snuff Village',20725,'Snuff',0,'',44);
243035,-69,97,1,86015,'aidan008 Village',20673,'aidan008',779,'Wrath',64);
243036,-68,97,3,85178,'bad bubble Village',20065,'bad bubble',0,'',128);
243050,-54,97,1,86099,'howards fort',20726,'trev',0,'',65);
243056,-48,97,1,80038,'The Empire.',15822,'-Doom',895,'NMS-DA2',244);
243063,-41,97,3,78292,'Silk village',14139,'tiny0fairy',0,'',84);
243079,-25,97,3,76524,'General Campbel Vill',12420,'General Campbel',0,'',102);
243087,-17,97,2,83535,'New Village',14642,'OxFo',255,'NMS - A',98);
243093,-11,97,1,83551,'The Amberellas',18788,'Amber',661,'SPQR',102);
243094,-10,97,1,81552,'Christiania',17165,'christsa',508,'ctid',283);
243098,-6,97,1,79087,'lorri3e Village',14909,'lorri3e',0,'',74);
243100,-4,97,1,88909,'Tarn Vedra',12040,'Marko',463,'POT',42);
243106,2,97,3,77180,'Xuchang',13062,'alanli713',545,'101 A',330);
243118,14,97,2,76961,'Ankleville',12849,'domtoug',0,'',79);
243120,16,97,1,77430,'Lukewarm',13306,'UncleBebby',545,'101 A',408);
243138,34,97,2,78083,'Sailsbury Hall',13936,'Puma Boy 16',22,'The Ori',136);
243144,40,97,1,79194,'bobo Village',15013,'bobo',645,'[-WUK-]',43);
243148,44,97,2,79761,'1. Naughty',15559,'Naughty',539,'FFH-B {N',492);
243157,53,97,1,87639,'Boya Village',21969,'Boya',0,'',33);
243163,59,97,3,83611,'lisagnae Village',18833,'lisagnae',0,'',66);
243165,61,97,1,83513,'Rabs Village',18760,'Rabs',363,'FFH-D.S',267);
243174,70,97,1,87896,'Lord',22186,'Lord',0,'',52);
243178,74,97,3,88749,'XchristostomusX Vill',22858,'XchristostomusX',0,'',3);
243803,-102,96,3,83763,'Dark Castle',12653,'Darth',448,'USA',434);
243816,-89,96,3,86236,'USA # 2',15421,'anthrax',448,'USA',131);
243825,-80,96,3,87528,'shanks3 Village',21893,'shanks3',897,'cupcakes',43);
243826,-79,96,1,88061,'wolf girl Village',22327,'wolf girl',0,'',36);
243858,-47,96,3,81133,'Home Of Pepper',16815,'matty1071',535,'Pepper',336);
243861,-44,96,1,81087,'benalty2 Village',16777,'benalty2',0,'',84);
243865,-40,96,1,83159,'jack2k7 Village',18496,'jack2k7',535,'Pepper',49);
243874,-31,96,1,80663,'Brighthelmstone',16411,'andymac',535,'Pepper',119);
243886,-19,96,1,79540,'Orion Village',15344,'Orion',564,'O.S.F',77);
243889,-16,96,1,83559,'pop-pop Village',18793,'pop-pop',527,'NMS - HH',102);
243898,-7,96,1,76654,'Uznickastan',12545,'Nickk',463,'POT',199);
243900,-5,96,1,76128,'Andromeda',12040,'Marko',463,'POT',429);
243902,-3,96,1,79842,'Buzz Village',15632,'Buzz',0,'',342);
243915,10,96,2,77373,'New Found Glory',13251,'the elite',73,'NMS - HQ',385);
243923,18,96,1,79827,'matt993 Village',15618,'matt993',0,'',48);
243928,23,96,1,81472,'RichW Village',17102,'RichW',363,'FFH-D.S',332);
243929,24,96,1,79424,'N.U.F.C',15229,'tombarnett92',565,'The Biz',206);
243950,45,96,2,87956,'3. Wicked',15559,'Naughty',539,'FFH-B {N',178);
243965,60,96,3,84636,'Loi Village',19634,'Loi',0,'',57);
243971,66,96,3,88451,'Millzy Village',22618,'Millzy',0,'',2);
243975,70,96,3,86367,'Preludium Village',20954,'Preludium',0,'',10);
243977,72,96,3,87154,'moka385 Village',21627,'moka385',0,'',13);
243981,76,96,1,88713,'Secrets Village',22827,'Secrets',0,'',18);
243984,79,96,1,89864,'dragon4207 Village',23737,'dragon4207',0,'',2);
243985,80,96,1,89029,'raz Village',23096,'raz',0,'',4);
244603,-103,95,3,86243,'Darkness',12653,'Darth',448,'USA',227);
244624,-82,95,3,88894,'the_girlie_girl Vill',22977,'the_girlie_girl',0,'',7);
244628,-78,95,2,89703,'airwalk1 Village',23614,'airwalk1',0,'',7);
244633,-73,95,2,87001,'rob13 Village',21510,'rob13',0,'',16);
244634,-72,95,3,87311,'DonCalzone Village',21746,'DonCalzone',0,'',23);
244640,-66,95,1,86229,'jackson 2 Village',20842,'jackson 2',0,'',41);
244644,-62,95,2,88318,'[«]i',406,'neun',116,'ykz*NW',160);
244646,-60,95,3,83411,'ganstamidge Village',18689,'ganstamidge',392,'NO',88);
244647,-59,95,1,84890,'Jermaine Village',19836,'Jermaine',0,'',78);
244649,-57,95,1,85520,'kischi Village',20314,'kischi',0,'',30);
244652,-54,95,1,79032,'RTR Village',14856,'RTR',535,'Pepper',225);
244659,-47,95,2,82449,'jspiteri2 Village',17935,'jspiteri2',0,'',40);
244666,-40,95,1,81882,'Findon',17449,'Smurf_Hunter',392,'NO',282);
244674,-32,95,1,79922,'Porno dungeon',15710,'Nostrebor',267,'~~{M1}~~',193);
244686,-20,95,1,76828,'rastamann Village',12718,'rastamann',508,'ctid',166);
244706,0,95,2,77748,'The Holy Land',13615,'Summanus',0,'',123);
244711,5,95,3,78541,'lazlong Village',14377,'lazlong',545,'101 A',351);
244716,10,95,1,79525,'the lost Village',15329,'the lost',0,'',186);
244723,17,95,1,79938,'Gosport',15724,'Sir Jason',0,'',97);
244745,39,95,3,82197,'Bern',17716,'Dorny',133,'Temp!ars',236);
244748,42,95,1,77877,'dawn1806 Village',13742,'dawn1806',0,'',140);
244750,44,95,2,85223,'2. Mischievous',15559,'Naughty',539,'FFH-B {N',290);
244758,52,95,3,80901,'The Old Forest',16614,'Lauk_inis',185,'§Eaters',350);
244765,59,95,2,83708,'Jurassic2 Village',18899,'Jurassic2',363,'FFH-D.S',223);
244772,66,95,1,86214,'Santa Yviea',20828,'Yviea',0,'',92);
244776,70,95,1,88251,'Nascar 08 Village',22468,'Nascar 08',0,'',4);
244779,73,95,3,88476,'leviathan666 Village',22638,'leviathan666',0,'',3);
244781,75,95,2,83872,'New Village',5988,'din',79,'Templars',211);
245424,-83,94,1,88606,'cool mike23 Village',22737,'cool mike23',0,'',2);
245432,-75,94,1,85135,'T Village',20029,'temel',897,'cupcakes',57);
245435,-72,94,3,88393,'Toby Village',22575,'Toby',0,'',3);
245445,-62,94,2,84706,'[«]m',406,'neun',116,'ykz*NW',347);
245446,-61,94,3,84543,'Calv7 Village',19554,'Calv7',392,'NO',117);
245450,-57,94,2,74530,'[»]c',406,'neun',116,'ykz*NW',460);
245451,-56,94,2,82609,'[«]w',406,'neun',116,'ykz*NW',427);
245465,-42,94,1,78938,'Lowies Loopy Land',14765,'stelowie',535,'Pepper',191);
245469,-38,94,1,89485,'Ilson',17868,'Smedders',535,'Pepper',15);
245470,-37,94,1,82371,'Smedders Village',17868,'Smedders',535,'Pepper',301);
245473,-34,94,1,81407,'cuuuda Village',17043,'cuuuda',0,'',95);
245474,-33,94,3,79620,'USA # 1',15421,'anthrax',448,'USA',386);
245478,-29,94,1,82018,'Staycoolio Village',17561,'Staycoolio',0,'',65);
245493,-14,94,2,75587,'Evil10 Village',11517,'Evil10',322,'EES',264);
245516,9,94,1,80971,'Corinth',16672,'psycduty',767,'NMS - EA',290);
245517,10,94,1,75781,'Zaz Village',11706,'Zaz',307,'101 B',239);
245523,16,94,1,76126,'KK578 Village',12038,'KK578',0,'',50);
245529,22,94,3,76887,'Marley Village',12776,'Marley',783,'PHP',182);
245531,24,94,3,79135,'Monster',14956,'Big Pete',181,'DBA',225);
245545,38,94,1,83671,'eta',18872,'eta',322,'EES',192);
245547,40,94,3,78310,'angieharad Village',14157,'angieharad',545,'101 A',258);
245555,48,94,2,88835,'05| Village',10765,'Nician',539,'FFH-B {N',76);
245559,52,94,1,82680,'deano 4 deano Villag',18128,'deano 4 deano',0,'',119);
245574,67,94,1,86872,'Imperium',975,'cigoke',79,'Templars',159);
245582,75,94,1,86712,'xXbradleyXx Village',21262,'xXbradleyXx',0,'',10);
245585,78,94,1,87833,'jumbojimson Village',22137,'jumbojimson',0,'',18);
245586,79,94,3,88778,'sum village...',22886,'NICKTHEGREAT',0,'',17);
245588,81,94,1,89405,'bills Village',23378,'bills',0,'',14);
245589,82,94,3,87188,'Amanzimtoti',21659,'cadebe',869,'OWO',81);
246196,-112,93,3,86022,'B[01]- Belenus',16993,'mildtensions',448,'USA',149);
246213,-95,93,3,83884,'blonde',11652,'txwolf',448,'USA',200);
246217,-91,93,3,89047,'Shiner',11652,'txwolf',448,'USA',43);
246224,-84,93,1,89218,'Time',23240,'maverick09',0,'',37);
246225,-83,93,1,89093,'Spokanistan',23149,'Bruce Lee VIII',0,'',44);
246231,-77,93,1,89644,'lsmith Village',23561,'lsmith',0,'',2);
246240,-68,93,3,89125,'klijus159 Village',23167,'klijus159',0,'',29);
246246,-62,93,3,84539,'Moytura',19551,'bjango3',0,'',181);
246262,-46,93,1,80997,'mary Village',16694,'mary',535,'Pepper',53);
246263,-45,93,1,83770,'Devils heart village',18945,'DanteMegraw',624,'Nwb',95);
246275,-33,93,3,79570,'Wills Ville',15372,'will123',0,'',175);
246290,-18,93,1,73698,'halifax',9658,'deano2kaii7',508,'ctid',166);
246292,-16,93,1,73665,'kawalaroo Village',9625,'kawalaroo',661,'SPQR',247);
246306,-2,93,1,74677,'jordans Village',10628,'jordans',0,'',63);
246308,0,93,2,76063,'tess tickle Village',11976,'tess tickle',131,'Guard.OL',374);
246337,29,93,3,81437,'nikewhite Village',17070,'nikewhite',730,'BEA',73);
246356,48,93,2,80629,'02| Castle',10765,'Nician',539,'FFH-B {N',333);
246370,62,93,2,84478,'Reichstag',19504,'steve-denney',0,'',85);
246371,63,93,3,83280,'Shadowed City',18586,'shadowedsoldier',617,'LMAO',182);
246378,70,93,2,89380,'rally2 Village',23364,'rally2',0,'',24);
246380,72,93,1,88481,'joesils Village',22643,'joesils',0,'',4);
246382,74,93,1,86619,'Sunderland',21174,'dale_fromage',0,'',67);
246383,75,93,1,88314,'The Yodas Village',22512,'mrsyoda',0,'',41);
246388,80,93,1,89019,'silly monkey Village',23086,'silly monkey',0,'',14);
246392,84,93,1,87248,'sparkly24 Village',21705,'sparkly24',0,'',17);
247006,-103,92,3,86260,'Austin',11289,'Texan',448,'USA',131);
247017,-92,92,3,84207,'CR',4384,'Railway Man',448,'USA',184);
247024,-85,92,1,88631,'thorpey Village',22755,'thorpey',0,'',2);
247027,-82,92,1,89009,'dan the man Village',23077,'dan the man',0,'',5);
247029,-80,92,1,87268,'Tallose Village',21718,'Tallose',0,'',16);
247031,-78,92,3,88981,'theqwack Village',23051,'theqwack',0,'',2);
247036,-73,92,2,85441,'Pisa',20256,'sam_benne',743,'Shoelace',43);
247038,-71,92,1,85277,'Redneck Village',20134,'slackjaw',0,'',63);
247039,-70,92,1,86811,'highbrid Village',21356,'highbrid',816,'[Z]ombie',97);
247043,-66,92,3,84466,'Harvest',19495,'sirhunter',763,'§EatersA',112);
247045,-64,92,1,83630,'skynight Village',18844,'skynight',0,'',165);
247051,-58,92,3,81810,'Erick the Vikin Vill',17388,'Erick the Vikin',0,'',96);
247068,-41,92,3,81450,'arlhe Village',17081,'arlhe',527,'NMS - HH',357);
247073,-36,92,3,79529,'Deviler Village',15333,'Deviler',0,'',109);
247091,-18,92,2,82890,'Spartan Jay Village',18295,'Spartan Jay',0,'',111);
247103,-6,92,2,78001,'Sinestria Village',13855,'Laura',0,'',214);
247112,3,92,1,78511,'Darkside',14348,'KillRay',539,'FFH-B {N',389);
247123,14,92,2,75446,'Welcome',11381,'Andore',539,'FFH-B {N',660);
247142,33,92,1,87445,'F2',3575,'freddy',89,'FFH',91);
247159,50,92,2,85402,'04| Village',10765,'Nician',539,'FFH-B {N',259);
247164,55,92,1,79370,'Lynxshire',15182,'Lynx.',490,'TSB',227);
247168,59,92,1,79260,'Rachinal Village',15075,'Rachinal',267,'~~{M1}~~',222);
247169,60,92,1,80527,'Basil Village',16288,'Basil',551,'GGA-rd',174);
247172,63,92,3,84070,'Darkrai Motel',19180,'Darkrai',0,'',16);
247175,66,92,1,84262,'tonyb Village',19329,'tonyb',811,'bez295',82);
247179,70,92,1,86807,'asumel Village',21352,'asumel',0,'',48);
247180,71,92,1,88244,'mysti Village',22463,'mysti',0,'',2);
247181,72,92,1,85532,'Daddyo 2 -The Sequel',11416,'Daddyo',79,'Templars',237);
247182,73,92,1,86709,'terfa Village',21259,'terfa',0,'',52);
247183,74,92,1,85778,'Finland',20509,'Ampz',0,'',27);
247187,78,92,1,89293,'kuja335 Village',23298,'kuja335',0,'',20);
247189,80,92,1,89095,'Teathers Village',23150,'Teathers',0,'',2);
247193,84,92,1,89898,'nelson Village',23762,'nelson',0,'',3);
247808,-102,91,3,83334,'Dallas',11289,'Texan',448,'USA',358);
247818,-92,91,3,82318,'L&YR',4384,'Railway Man',448,'USA',362);
247820,-90,91,3,87273,'LNWR',4384,'Railway Man',448,'USA',160);
247825,-85,91,1,88522,'sancuary',22675,'pukeupforlunch',0,'',22);
247827,-83,91,3,89023,'REUBEN Village',23090,'REUBEN',0,'',3);
247834,-76,91,1,89815,'cutybooty Village',23698,'cutybooty',0,'',2);
247836,-74,91,3,85439,'Holy',20254,'true_master',743,'Shoelace',48);
247840,-70,91,1,84723,'levett Village',19704,'levett',0,'',53);
247845,-65,91,2,89118,'Zedd Village',23164,'Zedd',0,'',10);
247852,-58,91,2,80058,'[?]',406,'neun',116,'ykz*NW',455);
247857,-53,91,1,78689,'Robbo4421 Village',14525,'Robbo4421',0,'',96);
247858,-52,91,1,83086,'james01 Village',18448,'james01',0,'',83);
247863,-47,91,1,81621,'HillmanBrawler Villa',17228,'HillmanBrawler',535,'Pepper',199);
247869,-41,91,3,76701,'elgemin Village',12592,'elgemin',0,'',228);
247886,-24,91,1,82175,'Vesuvia Village',17696,'Vesuvia',0,'',143);
247892,-18,91,1,80763,'tristans Village',16494,'topcat57691',508,'ctid',133);
247899,-11,91,3,75499,'Fat Controller',11432,'Railway Widow',448,'USA',401);
247901,-9,91,1,74665,'act of war Village',10616,'act of war',246,'§Eaters²',441);
247904,-6,91,1,78763,'Robbo44211 Village',14595,'Robbo44211',0,'',140);
247914,4,91,3,76114,'Tigger Village',12026,'Tigger',398,'GGA-SX',235);
247917,7,91,3,87440,'Chinatown',8705,'astratow',363,'FFH-D.S',107);
247935,25,91,1,76260,'Darkstryder Village',12166,'Darkstryder',322,'EES',287);
247947,37,91,3,79121,'Slough Meg',14942,'Alex Monroe',545,'101 A',429);
247948,38,91,1,77432,'pingpong land',13308,'4321pingpong',0,'',57);
247953,43,91,1,81141,'Waynes World 2',317,'wrcampbell84',185,'§Eaters',187);
247954,44,91,3,79215,'The Biscuit Barrel',15032,'The Biscuit',545,'101 A',333);
247958,48,91,1,78901,'liciasmum Village',14729,'liciasmum',473,'E.R',265);
247975,65,91,2,83838,'Attack Village',19002,'Attack',0,'',90);
247982,72,91,3,86394,'esfario Village',20977,'esfario',0,'',32);
247983,73,91,3,86334,'danger zone',20924,'danger',0,'',26);
247987,77,91,3,86860,'Yamiville',21400,'yami',0,'',61);
247992,82,91,1,88051,'spikelet Village',22317,'spikelet',0,'',34);
247993,83,91,2,88630,'mossyhat Village',22754,'mossyhat',0,'',3);
248618,-93,90,1,89752,'keates5 Village',23652,'keates5',0,'',5);
248625,-86,90,1,89413,'Darkstar Zero',23386,'TImmea 1991',0,'',27);
248626,-85,90,1,87530,'Poted Village',21895,'Poted',0,'',32);
248629,-82,90,2,87374,'cheaterryrs Village',21795,'cheaterryrs',0,'',10);
248632,-79,90,1,88202,'lil smithy Village',22430,'lil smithy',0,'',50);
248638,-73,90,1,87891,'Dajev Village',22181,'Dajev',0,'',16);
248639,-72,90,1,83845,'the brige',19009,'webcam',816,'[Z]ombie',125);
248666,-45,90,1,82203,'Chilled Province',17722,'Krazy',0,'',102);
248674,-37,90,1,77347,'liverpool Village',13226,'Owen the great',712,'iq',85);
248688,-23,90,1,75473,'monster Village',11408,'monster',508,'ctid',82);
248691,-20,90,1,78502,'dano1 Village',14340,'dano1',508,'ctid',369);
248718,7,90,3,83091,'Micek Town',8705,'astratow',363,'FFH-D.S',408);
248719,8,90,3,72743,'Astratow City',8705,'astratow',363,'FFH-D.S',616);
248720,9,90,3,85700,'South Side WHL',15304,'Whlboy',545,'101 A',226);
